<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.03.23	42369.88	42992.32	41733.67	42869.33	127201	0	3601
2022.03.24	42864.43	44249.32	42611.74	44000.70	140506	0	2311
2022.03.25	43999.47	45135.04	43588.74	44314.14	139155	0	2261
2022.03.26	44311.43	44814.17	44071.23	44517.79	110022	0	2046
2022.03.27	44521.87	46911.75	44406.71	46856.88	117542	0	2215
2022.03.28	46862.85	48212.72	46692.62	47123.94	127645	0	2213
2022.03.29	47123.92	48107.35	46658.04	47444.01	125316	0	1403
2022.03.30	47448.56	47706.15	46523.41	47054.42	124905	0	2594
2022.03.31	47052.45	47591.99	45146.87	45455.80	129678	0	2740
2022.04.01	45453.38	46725.62	44186.75	46268.64	148169	0	2263
2022.04.02	46264.85	47188.37	45603.28	45791.96	131768	0	1661
2022.04.03	45796.12	47395.13	45484.02	46403.05	126663	0	2620
2022.04.04	46401.72	46882.65	45081.30	46572.12	141567	0	2889
2022.04.05	46568.86	47175.54	45361.10	45486.75	125871	0	375
2022.04.06	45487.54	45512.71	43099.75	43164.01	163184	0	1824
2022.04.07	43167.48	43871.63	42697.45	43424.97	141429	0	3782
2022.04.08	43431.96	43947.14	42097.28	42237.57	136394	0	3910
2022.04.09	42231.49	42780.64	42091.04	42732.36	106543	0	3814
2022.04.10	42735.90	43416.75	41859.90	42122.38	110456	0	2610
2022.04.11	42130.31	42412.55	39168.26	39501.18	143737	0	1693
2022.04.12	39502.61	40647.84	39232.83	40055.99	143668	0	1722
2022.04.13	40059.32	41515.13	39541.48	41124.10	127634	0	1671
2022.04.14	41125.05	41476.71	39529.05	39909.68	119238	0	2820
2022.04.15	39912.42	40794.46	39725.03	40538.47	108204	0	1711
2022.04.16	40535.13	40658.09	39949.73	40358.52	99769	0	3177
2022.04.17	40358.46	40575.13	39487.44	39670.52	104320	0	3154
2022.04.18	39667.01	41060.66	38502.33	40795.97	128689	0	1654
2022.04.19	40797.58	41729.39	40541.08	41484.25	112660	0	2160
2022.04.20	41483.98	42183.05	40861.05	41350.64	127744	0	1569
2022.04.21	41349.27	42961.70	39750.54	40479.80	139795	0	1230
2022.04.22	40483.11	40778.24	39097.01	39686.28	134422	0	1905
2022.04.23	39684.75	39960.04	39233.71	39431.05	102911	0	2486
2022.04.24	39429.11	39931.06	38931.61	39444.90	108115	0	1825
2022.04.25	39441.04	40576.62	38160.94	40439.76	153827	0	1232
2022.04.26	40434.93	40798.56	37664.05	38100.40	141300	0	1361
2022.04.27	38104.25	39451.84	37856.33	39219.06	147964	0	1588
2022.04.28	39224.86	40370.20	38866.90	39738.24	136201	0	1654
2022.04.29	39739.92	39913.70	38151.01	38594.64	131964	0	1592
2022.04.30	38595.87	38769.50	37555.82	37604.25	108642	0	3073
2022.05.01	37608.14	38663.35	37353.57	38472.22	116844	0	1608
2022.05.02	38466.65	39132.26	38011.35	38492.45	135063	0	933
2022.05.03	38495.76	38651.81	37505.28	37711.32	117865	0	828
2022.05.04	37707.73	40004.39	37626.95	39689.89	129752	0	1690
2022.05.05	39689.03	39824.85	35540.01	36537.00	138735	0	187
2022.05.06	36533.83	36645.81	35235.19	35992.41	147669	0	1603
2022.05.07	35993.44	36093.41	34753.73	35447.82	108957	0	2286
2022.05.08	35448.98	35466.13	33700.08	34023.75	137194	0	1379
2022.05.09	34024.91	34214.79	30012.65	30068.52	207055	0	1341
2022.05.10	30066.41	32633.74	29744.23	31012.65	223143	0	1264
2022.05.11	31012.45	32146.66	27725.39	29028.13	238834	0	1151
2022.05.12	29033.49	30118.70	25843.10	28957.94	307055	0	939
2022.05.13	28959.14	30987.13	28706.08	29247.50	156828	0	1034
2022.05.14	29248.99	30272.31	28573.98	30049.92	136056	0	1462
2022.05.15	30046.32	31379.02	29401.25	31293.57	119687	0	1219
2022.05.16	31288.98	31289.04	29042.81	29841.80	130417	0	1250
2022.05.17	29843.45	30737.94	29423.21	30409.18	118712	0	1312
2022.05.18	30410.72	30676.27	28605.83	28648.87	123118	0	1288
2022.05.19	28652.69	30511.56	28621.38	30287.03	121680	0	628
2022.05.20	30287.33	30708.77	28650.35	29158.77	133372	0	708
2022.05.21	29159.99	29626.25	28879.00	29428.02	104884	0	2348
2022.05.22	29425.90	30443.42	29182.26	30264.78	109504	0	707
2022.05.23	30262.55	30636.12	28806.98	29064.44	132662	0	1172
2022.05.24	29065.85	29812.13	28613.44	29632.39	121947	0	1286
2022.05.25	29630.52	30194.21	29298.52	29511.88	124360	0	1580
2022.05.26	29508.90	29848.16	28005.81	29176.57	137966	0	1176
2022.05.27	29173.77	29372.35	28230.37	28595.60	142575	0	1302
2022.05.28	28593.00	29235.24	28469.33	29018.16	100295	0	1177
2022.05.29	29018.69	29558.76	28802.12	29462.25	97154	0	481
2022.05.30	29461.58	32114.16	29285.98	31689.65	121813	0	44
2022.05.31	31694.88	32347.70	31164.43	31762.54	120628	0	2115
2022.06.01	31763.33	31928.22	29318.03	29790.75	128183	0	1262
2022.06.02	29789.08	30636.87	29554.22	30419.37	118603	0	1751
2022.06.03	30422.30	30656.82	29250.85	29678.57	119697	0	2619
2022.06.04	29679.74	29948.00	29462.68	29831.56	99836	0	1791
2022.06.05	29834.01	30145.17	29498.45	29894.38	100804	0	2240
2022.06.06	29892.61	31735.10	29855.19	31337.62	126623	0	510
2022.06.07	31338.04	31533.85	29192.69	31109.86	150943	0	1364
2022.06.08	31107.35	31292.59	29816.83	30182.60	146671	0	2307
2022.06.09	30180.27	30672.56	29913.02	30092.32	118724	0	2698
2022.06.10	30093.22	30318.70	28822.77	29061.67	134968	0	1204
2022.06.11	29061.41	29418.26	28073.99	28377.64	124760	0	1399
2022.06.12	28383.54	28509.00	26550.96	26562.41	144430	0	1246
2022.06.13	26552.72	26847.66	21898.10	22455.31	264029	0	944
2022.06.14	22452.83	23265.10	20803.71	22118.93	241493	0	585
2022.06.15	22119.78	22733.18	20059.98	22562.06	261916	0	500
2022.06.16	22563.66	22941.13	20207.41	20373.47	181488	0	791
2022.06.17	20373.77	21327.17	20197.95	20408.40	160618	0	910
2022.06.18	20407.99	20718.47	17580.40	18955.52	206804	0	586
2022.06.19	18955.36	20749.80	17910.29	20528.35	205799	0	398
2022.06.20	20527.21	21012.61	19607.61	20554.11	190067	0	632
2022.06.21	20552.51	21678.52	20324.08	20687.29	162950	0	268
2022.06.22	20686.67	20845.58	19737.99	19958.65	171698	0	563
2022.06.23	19962.42	21167.91	19867.54	21082.62	148329	0	616
2022.06.24	21084.31	21498.74	20701.60	21215.19	142556	0	771
2022.06.25	21214.91	21541.97	20887.04	21464.93	119525	0	918
2022.06.26	21464.24	21837.95	20951.23	21018.97	114057	0	858
2022.06.27	21017.66	21491.47	20505.97	20717.21	121461	0	399
2022.06.28	20715.85	21176.94	20170.94	20247.22	120804	0	666
2022.06.29	20247.49	20392.11	19819.37	20089.72	130655	0	1467
2022.06.30	20090.14	20133.34	18609.28	19934.81	147413	0	414
2022.07.01	19936.42	20825.54	18924.90	19253.22	151803	0	221
2022.07.02	19253.96	19407.76	18954.99	19214.85	94563	0	953
2022.07.03	19212.27	19615.20	18738.07	19304.65	88256	0	969
2022.07.04	19303.69	20311.08	19034.71	20216.04	91222	0	795
2022.07.05	20215.95	20716.51	19273.24	20158.48	94466	0	799
2022.07.06	20157.23	20648.09	19733.31	20539.81	95722	0	846
2022.07.07	20540.06	21818.56	20242.07	21597.06	91135	0	587
2022.07.08	21599.97	22385.60	21181.39	21584.58	98065	0	208
2022.07.09	21591.07	21939.87	21314.96	21584.74	92074	0	749
2022.07.10	21582.62	21592.51	20659.86	20853.31	91904	0	920
2022.07.11	20855.47	20859.32	19845.85	19939.13	92872	0	1123
2022.07.12	19940.89	20029.67	19223.58	19310.26	94423	0	799
2022.07.13	19307.75	20290.60	18907.49	20209.34	101582	0	479
2022.07.14	20205.20	20869.54	19618.35	20571.10	97895	0	472
2022.07.15	20570.35	21171.53	20365.36	20831.11	95151	0	852
2022.07.16	20828.19	21574.42	20456.45	21193.77	92126	0	216
2022.07.17	21193.74	21626.28	20735.18	20786.62	91870	0	739
2022.07.18	20785.89	22725.25	20755.12	22408.57	101832	0	281
2022.07.19	22409.62	23756.79	21573.38	23376.71	110998	0	246
2022.07.20	23374.94	24257.76	22880.38	23203.76	92893	0	43
2022.07.21	23205.11	23402.23	22329.96	23137.33	83453	0	298
2022.07.22	23137.60	23749.41	22497.70	22674.69	92165	0	423
2022.07.23	22674.88	22979.56	21944.75	22434.98	92433	0	711
2022.07.24	22436.32	22990.91	22251.58	22563.17	93334	0	166
2022.07.25	22561.99	22650.20	21236.18	21301.13	95904	0	974
2022.07.26	21304.66	21322.22	20714.07	21251.58	95050	0	852
2022.07.27	21255.53	23082.34	21028.80	22950.43	96167	0	169
2022.07.28	22948.81	24203.87	22593.90	23847.56	100777	0	156
2022.07.29	23847.63	24389.58	23428.86	23783.53	101157	0	419
2022.07.30	23785.25	24629.55	23508.35	23633.64	93337	0	259
2022.07.31	23635.96	24179.56	23231.96	23299.36	92729	0	542
2022.08.01	23297.75	23493.29	22862.76	23267.13	94210	0	1021
2022.08.02	23265.96	23436.98	22664.42	22980.72	96147	0	887
2022.08.03	22982.93	23607.89	22692.11	22817.53	93536	0	1031
2022.08.04	22817.02	23218.77	22398.24	22629.96	92910	0	877
2022.08.05	22630.79	23468.17	22592.60	23311.09	92987	0	583
2022.08.06	23308.90	23358.41	22903.83	22945.37	86347	0	1141
2022.08.07	22945.75	23387.80	22831.52	23182.31	86147	0	848
2022.08.08	23182.58	24239.46	23150.71	23802.68	91505	0	231
2022.08.09	23802.62	23910.60	22889.85	23151.47	90567	0	339
2022.08.10	23152.36	24176.78	22636.34	23946.87	94245	0	138
2022.08.11	23947.37	24878.59	23858.22	23934.13	95790	0	225
2022.08.12	23933.51	24445.16	23594.76	24397.08	91816	0	418
2022.08.13	24397.22	24858.06	24289.20	24428.47	89211	0	375
2022.08.14	24436.83	24994.91	24157.47	24313.07	88998	0	845
2022.08.15	24310.69	25166.76	23784.22	24098.81	94270	0	1004
2022.08.16	24094.54	24243.55	23669.86	23854.75	91636	0	1205
2022.08.17	23852.62	24427.46	23178.97	23332.39	92524	0	882
2022.08.18	23333.34	23582.66	23102.09	23195.99	87983	0	993
2022.08.19	23193.14	23202.39	20770.30	20830.16	98458	0	989
2022.08.20	20829.68	21361.01	20739.63	21122.74	91848	0	575
2022.08.21	21122.97	21756.19	21042.81	21506.87	90880	0	510
2022.08.22	21507.59	21516.89	20893.61	21400.85	94437	0	866
2022.08.23	21401.00	21676.55	20873.74	21521.01	92225	0	468
2022.08.24	21522.79	21870.72	21144.01	21356.56	90318	0	937
2022.08.25	21358.27	21806.48	21301.23	21546.96	88059	0	1045
2022.08.26	21547.92	21833.51	20088.75	20226.09	96512	0	322
2022.08.27	20222.36	20342.29	19779.64	20018.91	89412	0	545
2022.08.28	20018.40	20148.09	19515.07	19544.99	88330	0	907
2022.08.29	19543.68	20405.13	19535.18	20288.82	90554	0	922
2022.08.30	20285.24	20558.00	19563.17	19810.79	91776	0	608
2022.08.31	19812.74	20471.86	19791.03	20052.93	92153	0	463
2022.09.01	20054.71	20201.86	19574.66	20126.90	91851	0	818
2022.09.02	20127.38	20430.53	19760.07	19953.84	90260	0	414
2022.09.03	19952.97	20056.63	19657.73	19829.54	85724	0	1205
2022.09.04	19829.71	20023.36	19586.66	20006.70	86190	0	968
2022.09.05	20004.11	20047.64	19637.79	19792.07	86139	0	892
2022.09.06	19792.15	20172.03	18663.53	18786.11	93083	0	981
2022.09.07	18786.83	19457.33	18543.45	19288.53	89033	0	804
2022.09.08	19287.06	19455.66	19021.85	19324.96	89596	0	810
2022.09.09	19325.78	21543.50	19294.73	21353.58	95154	0	205
2022.09.10	21353.84	21799.45	21117.04	21653.41	89193	0	236
2022.09.11	21651.62	21834.66	21353.72	21822.15	88553	0	731
2022.09.12	21817.82	22474.55	21550.20	22399.30	97981	0	217
2022.09.13	22399.82	22768.92	19872.72	20162.36	102069	0	23
2022.09.14	20164.75	20502.89	19620.96	20224.25	94110	0	847
2022.09.15	20223.40	20317.86	19504.51	19688.82	97072	0	833
2022.09.16	19688.79	19887.42	19338.68	19803.53	90761	0	683
2022.09.17	19801.11	20178.00	19755.86	20103.81	86580	0	733
2022.09.18	20104.49	20107.42	19346.05	19415.56	88706	0	879
2022.09.19	19416.87	19665.78	18247.46	19540.06	97638	0	1235
2022.09.20	19540.97	19619.92	18725.15	18871.39	95552	0	634
2022.09.21	18872.51	19878.02	18166.47	18451.31	103076	0	452
2022.09.22	18452.81	19505.85	18341.48	19405.80	97713	0	390
2022.09.23	19407.34	19497.76	18525.60	19294.42	96530	0	555
2022.09.24	19295.06	19316.85	18793.65	18919.73	88595	0	629
2022.09.25	18919.84	19166.02	18625.59	18803.95	87082	0	617
2022.09.26	18803.94	19321.82	18680.35	19232.68	93558	0	268
2022.09.27	19230.06	20367.61	18825.37	19080.24	98799	0	326
2022.09.28	19081.24	19759.21	18482.62	19418.05	97962	0	783
2022.09.29	19419.89	19631.34	18850.75	19584.58	97515	0	226
2022.09.30	19586.23	20164.55	19165.16	19428.88	97980	0	224
2022.10.01	19430.22	19493.51	19158.09	19314.52	84995	0	623
2022.10.02	19313.88	19402.86	18919.64	19052.65	87000	0	617
2022.10.03	19053.68	19696.00	18958.48	19635.29	90463	0	691
2022.10.04	19633.25	20436.50	19503.57	20339.45	90661	0	416
2022.10.05	20337.15	20360.30	19752.88	20157.89	91192	0	408
2022.10.06	20156.94	20442.29	19866.78	19948.37	92469	0	176
2022.10.07	19950.04	20048.64	19329.26	19535.39	89186	0	297
2022.10.08	19535.25	19629.66	19250.80	19419.71	83925	0	580
2022.10.09	19419.68	19563.62	19321.80	19441.65	83686	0	248
2022.10.10	19440.91	19530.30	19034.67	19126.75	87444	0	960
2022.10.11	19128.86	19268.59	18851.57	19059.55	87572	0	1184
2022.10.12	19057.23	19235.16	18965.29	19154.05	84718	0	428
2022.10.13	19151.43	19513.16	18151.60	19382.60	92375	0	534
2022.10.14	19384.05	19938.62	19077.85	19186.33	90923	0	242
2022.10.15	19183.89	19234.61	18977.06	19068.08	83508	0	577
2022.10.16	19064.90	19431.80	19057.76	19267.78	84220	0	168
2022.10.17	19265.67	19676.99	19157.21	19558.37	86702	0	599
2022.10.18	19559.32	19701.07	19093.76	19336.52	87806	0	647
2022.10.19	19336.56	19365.69	19076.33	19126.97	85372	0	794
2022.10.20	19125.97	19347.97	18900.57	19044.46	86383	0	859
2022.10.21	19041.46	19257.74	18673.50	19175.57	85740	0	926
2022.10.22	19175.51	19266.76	19116.38	19214.19	81822	0	702
2022.10.23	19212.23	19688.14	19062.42	19577.89	82792	0	729
2022.10.24	19579.09	19607.86	19173.44	19330.38	85720	0	814
2022.10.25	19331.34	20412.28	19233.79	20084.23	87976	0	413
2022.10.26	20084.35	21001.97	20053.67	20760.11	90025	0	681
2022.10.27	20761.44	20870.53	20202.48	20293.54	88532	0	551
2022.10.28	20294.37	20743.36	19995.23	20591.49	87731	0	665
2022.10.29	20593.13	21053.00	20552.89	20809.24	86467	0	386
2022.10.30	20810.33	20927.82	20511.28	20624.49	84180	0	740
2022.10.31	20626.65	20817.75	20235.47	20485.27	86518	0	712
2022.11.01	20485.60	20667.27	20325.69	20477.38	85257	0	716
2022.11.02	20477.81	20799.92	20052.01	20145.36	88461	0	107
2022.11.03	20144.61	20381.54	20032.88	20204.55	85065	0	767
2022.11.04	20204.69	21284.99	20180.56	21139.03	87822	0	130
2022.11.05	21137.58	21467.73	21076.94	21293.06	83978	0	739
2022.11.06	21293.89	21354.07	20881.82	20900.04	83357	0	716
2022.11.07	20899.87	21059.30	20405.39	20586.28	86395	0	1296
2022.11.08	20587.51	20669.63	17257.10	18543.39	111862	0	232
2022.11.09	18544.51	18582.25	15606.92	15908.68	121661	0	389
2022.11.10	15911.79	18118.68	15742.35	17555.98	111170	0	250
2022.11.11	17555.20	17640.13	16358.64	17017.23	104349	0	146
2022.11.12	17019.79	17074.70	16605.89	16792.80	88749	0	470
2022.11.13	16794.87	16934.67	16229.47	16311.84	88085	0	644
2022.11.14	16316.90	17152.94	15797.18	16602.47	98866	0	169
2022.11.15	16601.64	17104.88	16514.99	16877.43	88112	0	207
2022.11.16	16878.15	16982.11	16362.82	16649.60	89391	0	475
2022.11.17	16649.10	16727.40	16399.83	16679.63	85781	0	215
2022.11.18	16679.39	16968.27	16535.13	16675.93	85125	0	603
2022.11.19	16675.34	16800.25	16540.22	16689.14	82308	0	520
2022.11.20	16690.37	16738.22	16174.85	16263.78	83842	0	556
2022.11.21	16265.42	16277.07	15480.29	15758.93	91213	0	872
2022.11.22	15760.49	16291.09	15608.06	16214.86	86681	0	252
2022.11.23	16215.71	16666.70	16164.05	16616.57	84787	0	231
2022.11.24	16615.09	16799.66	16469.72	16614.46	82987	0	69
2022.11.25	16613.78	16623.15	16348.32	16524.98	82733	0	81
2022.11.26	16523.94	16697.22	16386.84	16464.69	82062	0	276
2022.11.27	16465.10	16605.37	16411.66	16440.51	81269	0	524
2022.11.28	16440.61	16496.86	16004.31	16211.37	84392	0	649
2022.11.29	16211.41	16539.13	16099.65	16446.87	83353	0	462
2022.11.30	16447.84	17239.65	16435.52	17168.88	84595	0	249
2022.12.01	17170.43	17255.83	16846.49	16975.94	83073	0	173
2022.12.02	16975.49	17102.04	16802.21	17092.13	82039	0	450
2022.12.03	17089.39	17143.52	16866.01	16892.71	80781	0	758
2022.12.04	16892.84	17190.36	16885.90	17114.90	81214	0	342
2022.12.05	17115.88	17421.04	16879.45	16968.72	83198	0	623
2022.12.06	16970.55	17107.69	16899.59	17088.13	82580	0	777
2022.12.07	17090.14	17141.86	16695.28	16853.27	81086	0	143
2022.12.08	16852.89	17303.36	16751.14	17229.29	81951	0	458
2022.12.09	17229.20	17342.37	17063.05	17127.70	81660	0	495
2022.12.10	17127.18	17219.46	17085.27	17124.04	78261	0	508
2022.12.11	17123.98	17272.54	17068.77	17092.27	78771	0	457
2022.12.12	17084.84	17242.14	16879.83	17213.88	82869	0	733
2022.12.13	17214.45	17961.92	17093.95	17767.94	84932	0	442
2022.12.14	17767.85	18363.11	17670.37	17803.75	86638	0	102
2022.12.15	17804.13	17851.40	17276.76	17356.78	85164	0	538
2022.12.16	17359.38	17524.83	16532.06	16625.77	86948	0	370
2022.12.17	16624.28	16793.39	16587.10	16772.91	83401	0	1033
2022.12.18	16771.69	16837.11	16659.79	16733.05	82062	0	520
2022.12.19	16735.70	16812.99	16261.96	16438.93	84522	0	404
2022.12.20	16439.47	17047.94	16394.01	16901.30	85052	0	817
2022.12.21	16902.62	16928.27	16733.51	16831.40	83269	0	826
2022.12.22	16827.65	16865.67	16564.36	16821.04	81670	0	513
2022.12.23	16820.79	16932.39	16753.87	16782.65	80732	0	388
2022.12.24	16784.18	16864.30	16779.78	16842.82	79177	0	696
2022.12.25	16841.88	16857.76	16713.48	16833.64	80786	0	155
2022.12.26	16833.16	16939.48	16799.76	16926.02	81290	0	695
2022.12.27	16925.65	16971.41	16594.00	16702.79	82171	0	712
2022.12.28	16701.64	16780.30	16461.04	16542.27	83526	0	872
2022.12.29	16542.59	16657.67	16483.20	16632.56	82456	0	868
2022.12.30	16633.49	16651.38	16328.68	16593.62	82338	0	917
2022.12.31	16594.44	16631.52	16469.72	16529.71	78533	0	612
2023.01.01	16529.87	16617.17	16488.95	16598.07	80160	0	684
2023.01.02	16597.69	16765.21	16529.69	16661.37	82598	0	1194
2023.01.03	16661.13	16770.29	16590.06	16659.66	82330	0	920
2023.01.04	16658.23	16985.08	16635.72	16835.37	83409	0	595
2023.01.05	16836.80	16865.74	16747.57	16812.20	82394	0	827
2023.01.06	16813.06	17026.22	16633.55	16940.52	82868	0	814
2023.01.07	16940.36	16966.35	16891.16	16935.40	80229	0	674
2023.01.08	16932.69	17150.19	16897.25	17114.05	80184	0	639
2023.01.09	17114.76	17387.53	17089.93	17165.66	83997	0	739
2023.01.10	17164.94	17485.63	17132.04	17438.09	83738	0	788
2023.01.11	17437.66	17985.47	17301.60	17925.05	84400	0	669
2023.01.12	17927.21	19083.83	17894.15	18833.81	91387	0	247
2023.01.13	18834.68	19962.89	18696.15	19901.80	89552	0	656
2023.01.14	19899.29	21260.52	19860.87	20950.68	98227	0	558
2023.01.15	20947.35	21034.20	20542.02	20855.95	88236	0	1306
2023.01.16	20856.16	21440.37	20606.39	21172.56	91627	0	992
2023.01.17	21172.21	21570.93	20849.26	21122.52	90466	0	1053
2023.01.18	21123.61	21627.63	20388.50	20650.17	92802	0	622
2023.01.19	20650.35	21172.36	20631.21	21064.67	86657	0	877
2023.01.20	21064.32	22715.35	20846.90	22651.70	89835	0	1202
2023.01.21	22651.27	23317.53	22420.10	22777.16	93280	0	649
2023.01.22	22777.45	23061.86	22310.11	22706.77	90526	0	1000
2023.01.23	22706.20	23141.97	22497.89	22905.45	89789	0	1289
2023.01.24	22905.85	23135.84	22466.35	22626.71	89368	0	1579
2023.01.25	22627.43	23793.42	22313.48	23033.48	92936	0	1101
2023.01.26	23037.03	23260.71	22841.54	22984.16	90989	0	994
2023.01.27	22980.83	23472.61	22516.89	23049.18	89361	0	1141
2023.01.28	23049.60	23178.13	22857.02	22999.93	83956	0	1601
2023.01.29	23000.04	23932.73	22951.98	23714.68	88605	0	924
2023.01.30	23712.36	23773.03	22502.23	22804.51	90144	0	915
2023.01.31	22802.80	23269.84	22699.09	23114.29	87017	0	1148
2023.02.01	23113.91	23788.89	22761.19	23711.54	89329	0	1168
2023.02.02	23708.32	24223.50	23351.15	23470.65	90243	0	1750
2023.02.03	23472.03	23689.00	23207.57	23416.60	85933	0	934
2023.02.04	23417.89	23570.26	23236.38	23317.04	82540	0	1619
2023.02.05	23313.56	23406.20	22761.81	22937.66	85529	0	1193
2023.02.06	22935.33	23141.14	22640.18	22766.88	87067	0	1123
2023.02.07	22766.95	23324.57	22750.46	23231.24	86733	0	1564
2023.02.08	23231.29	23423.13	22690.88	22961.50	85941	0	1568
2023.02.09	22961.30	22997.80	21698.14	21803.71	91052	0	939
2023.02.10	21804.44	21942.01	21465.78	21616.69	87509	0	1465
2023.02.11	21616.76	21894.31	21593.79	21856.02	83270	0	952
2023.02.12	21854.57	22077.38	21632.22	21773.05	83989	0	686
2023.02.13	21772.56	21885.17	21357.68	21769.01	87581	0	1106
2023.02.14	21767.52	22318.15	21543.37	22190.40	89180	0	715
2023.02.15	22184.96	24349.08	22032.92	24305.37	90870	0	1038
2023.02.16	24305.03	25212.76	23501.42	23509.02	93499	0	991
2023.02.17	23510.22	24986.69	23346.77	24547.70	93774	0	624
2023.02.18	24551.10	24839.13	24419.13	24605.56	85340	0	830
2023.02.19	24606.11	25161.31	24176.45	24256.58	88637	0	863
2023.02.20	24252.25	25077.76	23848.12	24811.49	90778	0	927
2023.02.21	24809.92	25218.50	24140.67	24439.57	91215	0	864
2023.02.22	24440.83	24467.00	23566.38	24157.73	91888	0	985
2023.02.23	24158.38	24590.08	23590.13	23931.49	93070	0	726
2023.02.24	23931.76	24118.03	22826.51	23177.97	91061	0	1063
2023.02.25	23176.32	23207.45	22751.21	23144.48	85213	0	1137
2023.02.26	23147.62	23672.93	23047.42	23545.06	86089	0	671
2023.02.27	23549.09	23887.88	23100.62	23490.19	89848	0	1020
2023.02.28	23490.83	23592.38	23026.08	23128.58	87478	0	1074
2023.03.01	23131.10	23972.93	23011.32	23623.22	89427	0	1162
2023.03.02	23623.11	23789.18	23183.20	23467.56	87429	0	1094
2023.03.03	23467.73	23479.08	21975.94	22342.61	90961	0	1003
2023.03.04	22344.46	22391.44	22160.58	22329.64	80776	0	1439
2023.03.05	22329.65	22625.94	22189.04	22420.44	83225	0	1460
2023.03.06	22420.40	22583.61	22239.79	22390.39	84159	0	1447
2023.03.07	22389.28	22541.94	21929.50	22195.35	87036	0	1393
2023.03.08	22195.77	22272.10	21585.40	21696.01	87987	0	1071
2023.03.09	21697.09	21818.21	20046.55	20352.93	91986	0	815
2023.03.10	20353.26	20355.21	19552.34	20208.05	97391	0	376
2023.03.11	20210.20	20861.98	19874.33	20584.05	92515	0	393
2023.03.12	20584.48	22174.90	20412.95	22103.69	91002	0	26
2023.03.13	22103.32	24582.15	21869.35	24185.38	95492	0	112
2023.03.14	24184.64	26484.03	24041.55	24712.07	106303	0	310
2023.03.15	24708.59	25231.11	23903.87	24338.39	101837	0	308
2023.03.16	24337.26	25197.12	24177.32	25046.10	92989	0	441
2023.03.17	25041.91	27756.19	24921.72	27415.07	103145	0	192
2023.03.18	27414.93	27705.06	26633.91	26944.48	95346	0	885
2023.03.19	26946.61	28405.85	26864.23	28002.38	95587	0	185
2023.03.20	28005.99	28504.02	27177.41	27761.21	101564	0	237
2023.03.21	27760.34	28467.70	27363.36	28150.58	95668	0	90
2023.03.22	28148.47	28856.75	26623.69	27277.59	95486	0	230
2023.03.23	27277.85	28778.32	27134.33	28312.82	92095	0	349
2023.03.24	28314.29	28385.09	27000.49	27459.87	91527	0	450
2023.03.25	27461.89	27783.07	27168.34	27471.01	86626	0	988
2023.03.26	27471.48	28203.73	27423.00	27974.28	86313	0	995
2023.03.27	27975.81	28027.98	26504.12	27114.60	89609	0	169
2023.03.28	27112.82	27487.58	26627.06	27256.25	88837	0	597
2023.03.29	27255.50	28642.99	27231.47	28331.38	87011	0	276
2023.03.30	28332.43	29168.23	27665.93	28011.11	90451	0	84
2023.03.31	28009.79	28647.48	27509.02	28453.24	89706	0	502
2023.04.01	28455.20	28807.51	28198.08	28453.21	84354	0	972
2023.04.02	28454.09	28533.24	27859.74	28170.22	85065	0	1015
2023.04.03	28172.44	28488.62	27188.24	27810.43	88853	0	1286
2023.04.04	27809.86	28432.67	27667.67	28164.56	87127	0	1219
2023.04.05	28164.67	28768.97	27810.95	28162.42	88019	0	1414
2023.04.06	28162.21	28183.88	27692.11	28027.03	85476	0	1297
2023.04.07	28025.72	28099.97	27762.03	27898.83	83381	0	2254
2023.04.08	27898.72	28147.64	27857.64	27925.17	81872	0	1438
2023.04.09	27926.95	28524.18	27793.97	28323.15	83552	0	1204
2023.04.10	28321.69	29740.85	28147.81	29610.44	86814	0	1052
2023.04.11	29611.28	30531.03	29569.18	30202.13	87505	0	1051
2023.04.12	30198.38	30470.89	29646.69	29894.57	86964	0	1015
2023.04.13	29894.53	30586.95	29863.03	30386.42	85417	0	1076
2023.04.14	30388.00	30995.58	29986.52	30483.75	87361	0	994
2023.04.15	30483.68	30602.06	30213.99	30311.18	82228	0	1029
2023.04.16	30305.91	30550.87	30124.66	30300.59	82785	0	1033
2023.04.17	30297.09	30320.62	29231.05	29451.97	85446	0	522
2023.04.18	29452.42	30484.30	29111.90	30387.29	86566	0	1056
2023.04.19	30388.26	30416.36	28583.21	28793.45	91248	0	264
2023.04.20	28789.18	29077.81	27982.87	28228.01	90084	0	1113
2023.04.21	28225.55	28349.06	27122.38	27234.47	90375	0	1217
2023.04.22	27234.79	27865.36	27108.88	27797.66	84727	0	2002
2023.04.23	27800.24	27801.41	27310.83	27584.55	84956	0	2069
2023.04.24	27579.48	27978.21	26959.71	27498.43	88185	0	2088
2023.04.25	27499.21	28387.84	27176.76	28303.46	86835	0	1289
2023.04.26	28303.58	30035.48	27211.41	28419.20	96826	0	76
2023.04.27	28420.94	29874.91	28382.01	29497.24	96869	0	131
2023.04.28	29498.30	29613.70	28908.72	29346.24	89769	0	440
2023.04.29	29346.34	29476.75	29044.18	29250.37	84873	0	1007
2023.04.30	29252.26	29949.31	29103.83	29255.02	86765	0	1062
2023.05.01	29256.02	29364.49	27642.93	28073.81	91257	0	793
